Gene Symbol	RefSeq ID	Transcript Length	LVST #1	LVST #2	LVST #3	LVST #4	LVS #5	LVST #6	cMVST #1	cMVST #2	cMVST #3	Caudal Control #1 	Caudal Control #2	Caudal Control #3	Caudal Control #4	Medial Control #1	Medial Control #2	Medial Control #3	Medial Control #4
Vmn2r60	NM_001105057	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r61	NM_001105058	2598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r62	NM_001105059	2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r63	NM_001105060	2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r65	NM_001105180	2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r66	NM_001033878	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r67	NM_001102579	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r68	NM_001105181	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r69	NM_001105182	2553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r7	NM_175674	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r70	NM_001105183	2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r71	NM_001105184	2568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r72	NM_001105185	2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r73	NM_001105186	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r74	NM_001105187	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r75	NM_001102578	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r76	NM_001102580	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r77	NM_001105188	2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r78	NM_001105189	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Vmn2r79	NM_001105190	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r8	NM_001104620	2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r80	NM_001103368	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r81	NM_175936	3276	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Vmn2r82	NM_001101572	2598	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vmn2r83	NM_001104537	2595	3	53	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2
Vmn2r84	NM_001081448	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
Vmn2r85	NM_001102602	2553	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	2
Vmn2r86	NM_001103365	2547	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1
Vmn2r87	NM_001103366	2547	2	5	4	4	0	0	8	0	0	9	1	1	1	10	8	18	7
Vmn2r88	NM_011686	2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r89	NM_009486	2715	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Vmn2r89	NM_009487	2942	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Vmn2r9	NM_001104621	2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r90	NM_001104539	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r91	NM_001104540	2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r92	NM_001104541	2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r93	NM_001104542	2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r94	NM_001104543	2515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r95	NM_001102581	2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r96	NM_001104547	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r97	NM_001104549	2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r98	NM_001104550	2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r99	NM_001104551	2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmo1	NM_001013607	672	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vmp1	NM_029478	2773	944	549	333	277	828	935	109	371	395	480	628	198	364	606	655	1067	642
Vnn1	NM_011704	2416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vnn3	NM_011979	1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vopp1	NM_146168	2886	5237	5004	1749	1919	3993	5696	2761	4151	2654	4097	3141	1009	1029	2200	3036	4951	3226
Vprbp	NM_001015507	5392	882	1023	219	325	777	804	348	841	268	672	1077	455	224	735	1036	1573	993
Vpreb1	NM_016982	766	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4
Vpreb2	NM_016983	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vpreb3	NM_009514	602	0	0	0	0	0	0	0	4	0	0	0	5	0	1	2	7	15
Vps11	NM_027889	3180	964	1038	164	314	187	502	99	172	126	580	374	244	151	181	300	498	320
Vps13a	NM_173028	9850	1102	1511	486	433	930	1059	386	695	157	287	583	308	406	921	1106	1691	1022
Vps13b	NM_177151	13371	2968	3358	1139	1299	3505	2073	1445	1859	1984	1508	1085	776	901	2383	2745	4273	2605
Vps13c	NM_177184	11523	2145	2658	787	672	930	1619	909	453	1117	1862	1823	781	615	1444	2027	3442	1981
Vps13d	NM_001128198	13080	2543	2301	591	337	717	749	690	760	788	1960	819	696	600	1158	1791	2765	1796
Vps16	NM_030559	3206	834	872	289	250	1585	1792	582	999	380	932	435	277	186	566	694	1070	671
Vps18	NM_172269	4054	350	410	134	126	216	995	26	3	208	233	71	115	60	73	149	183	109
Vps25	NM_026776	1067	916	1713	396	725	585	681	524	10	751	1246	198	328	446	209	504	742	480
Vps26a	NM_001113355	3104	688	813	327	374	730	1225	455	149	521	700	638	373	230	1778	1746	2490	1455
Vps26a	NM_133672	3031	695	814	329	373	730	1225	455	149	521	689	646	373	230	1778	1747	2490	1455
Vps26b	NM_178027	6872	4203	4972	1548	1502	3766	2657	1520	2554	1440	3512	2469	1121	807	2333	2923	4495	2777
Vps28	NM_025842	885	1907	2329	641	768	795	1145	276	1198	938	1357	933	405	447	877	1207	1761	1192
Vps29	NM_019780	975	1643	1437	734	657	2522	1394	460	1269	585	703	875	303	450	699	701	1034	662
Vps33a	NM_029929	4109	1253	1091	395	654	1213	840	547	889	180	813	1531	285	297	683	917	1491	885
Vps33b	NM_178070	2568	834	1161	204	346	805	701	402	359	239	872	313	154	180	338	447	678	453
Vps35	NM_022997	3169	1639	2570	1289	1250	2481	1646	988	952	1191	1144	1237	716	728	2168	2385	3645	2267
Vps36	NM_027338	1277	741	749	251	182	1026	340	252	384	294	557	579	177	80	376	641	865	517
Vps37a	NM_033560	6379	1293	1308	937	932	1893	1861	1137	2883	1287	762	393	948	849	3083	2901	4504	2677
Vps37b	NM_177876	2512	979	376	157	162	441	30	60	82	70	1708	1250	262	166	122	297	419	210
Vps37c	NM_181403	2415	1070	480	137	112	78	187	45	61	93	984	762	189	211	85	197	316	187
Vps37d	NM_177574	1288	62	291	211	92	207	151	128	666	49	158	108	156	96	83	86	148	70
Vps39	NM_147153	4375	1357	1747	362	463	750	313	1029	269	486	1743	2368	312	281	580	975	1506	949
Vps39	NM_178851	4342	1357	1743	362	463	750	313	1029	269	486	1742	2368	312	281	579	975	1504	948
Vps39	NR_027618	4412	1357	1744	362	463	750	313	1029	269	486	1751	2369	326	281	580	979	1509	950
Vps41	NM_172120	3195	1640	2432	773	802	1007	789	652	379	445	1441	1046	380	405	1269	1707	2695	1641
Vps45	NM_013841	2625	575	628	227	211	334	331	151	479	180	327	358	160	229	268	500	799	506
Vps4a	NM_126165	2075	1914	2052	502	615	1121	1155	777	899	947	1104	1084	431	394	615	916	1370	833
Vps4b	NM_009190	3272	215	635	144	113	101	387	155	126	235	213	445	100	110	531	617	1020	567
Vps51	NM_001081041	2631	937	791	202	105	51	356	83	53	177	1028	316	140	207	103	233	362	236
Vps52	NM_172620	2766	1177	813	140	174	861	841	176	270	94	387	1005	201	202	120	223	356	210
Vps53	NM_026664	2816	1962	2248	519	735	1122	747	518	202	958	1823	1074	403	401	858	1177	1786	1155
Vps54	NM_139061	4712	570	667	475	552	2274	629	732	1460	963	774	1072	472	479	1940	1697	2604	1522
Vps72	NM_009336	1436	1199	821	234	198	110	792	45	94	120	1644	1374	271	157	96	231	400	301
Vps8	NM_001081366	5032	1056	676	162	225	214	438	246	32	93	701	852	305	339	390	602	861	523
Vps9d1	NM_028200	2777	959	1384	286	289	992	687	648	275	480	591	417	198	249	335	550	763	472
Vrk1	NM_001029843	3724	1170	986	366	376	1142	698	243	1362	521	486	360	242	252	525	591	979	578
Vrk1	NM_001029844	3664	1164	983	366	373	1142	698	243	1362	521	486	356	242	247	523	587	967	574
Vrk1	NM_011705	3796	1172	986	366	376	1142	698	243	1362	521	486	360	243	253	527	592	979	578
Vrk2	NM_027260	1891	45	4	0	6	0	0	1	0	29	10	59	20	62	102	86	148	90
Vrk3	NM_133945	1752	123	128	9	41	81	28	18	2	45	50	35	84	48	55	124	163	111
Vrtn	NM_001033776	3027	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vrtn	NM_001168588	3439	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vrtn	NM_001168589	3093	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vsig1	NM_026103	2482	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Vsig1	NM_030181	2707	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Vsig10	NM_001033311	4054	7	0	0	0	0	2	0	161	0	0	0	8	2	17	14	29	19
Vsig2	NM_020518	1170	0	0	0	0	0	0	0	0	0	56	145	2	2	5	8	18	7
Vsig4	NM_177789	1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vsig8	NM_177723	1800	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsig8	NR_027644	1519	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vsnl1	NM_012038	1934	1653	3731	203	583	1011	2751	1321	9944	1365	787	744	423	240	737	903	1310	809
Vstm2a	NM_145967	3629	1011	1940	189	285	694	739	118	724	81	848	1802	252	683	298	426	531	397
Vstm2b	NM_021387	1455	186	555	37	112	22	234	85	364	187	581	353	118	211	172	282	367	257
Vstm2l	NM_198627	1363	440	680	295	301	242	337	56	21	52	475	215	107	132	56	86	140	95
Vstm4	NM_178791	2743	1	0	0	0	0	0	0	0	0	0	0	6	2	33	40	65	36
Vstm5	NM_026955	1988	364	675	101	190	217	493	307	691	548	256	480	33	118	114	157	255	165
Vsx1	NM_054068	3566	0	0	0	0	0	0	0	0	0	0	0	0	0	48	34	56	16
Vsx2	NM_007701	3180	0	0	0	0	0	0	0	0	0	0	0	2	0	109	180	230	157
Vta1	NM_025418	1325	1180	891	388	400	843	1036	229	644	573	812	987	263	242	629	830	1237	760
Vtcn1	NM_178594	2622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vti1a	NM_016862	3405	970	625	276	474	530	2236	518	1975	313	645	913	236	301	865	991	1326	801
Vti1b	NM_016800	1280	2227	2356	790	919	1202	1469	346	1379	710	1963	938	471	317	550	687	1222	750
Vtn	NM_011707	1745	0	0	0	0	0	0	0	0	0	0	0	5	128	585	1112	1631	1093
Vwa1	NM_147776	3140	75	48	5	49	245	136	4	133	143	87	69	19	117	63	112	157	115
Vwa2	NM_172840	3882	12	6	2	0	70	0	1	0	0	1	34	0	5	4	2	0	0
Vwa3a	NM_177697	4574	20	6	0	1	0	0	0	0	13	19	2	4	1	28	52	85	47
Vwa5a	NM_001145957	4081	0	0	0	0	0	0	0	0	0	7	2	21	33	231	250	405	254
Vwa5a	NM_172767	4157	0	0	0	0	0	0	0	0	0	7	2	21	33	232	252	410	254
Vwa5b1	NM_029401	3856	60	0	0	0	0	0	0	0	0	0	22	1	10	3	9	15	8
Vwa5b2	NM_001144953	4527	1426	2340	167	196	325	407	440	422	388	571	125	84	151	107	145	227	160
Vwa5b2	NM_182636	2401	449	681	39	85	58	213	117	39	186	150	110	23	48	18	40	60	33
Vwa7	NM_138582	4313	11	17	7	0	0	0	0	0	0	0	48	6	30	6	5	22	18
Vwa8	NM_027906	6926	387	522	109	117	939	135	50	41	191	456	155	156	270	315	525	723	455
Vwa8	NM_173758	3486	54	237	32	72	593	64	14	0	49	120	54	73	156	113	217	307	173
Vwa9	NM_001077631	2889	708	1073	241	248	129	152	85	644	316	876	671	181	179	481	670	1002	648
Vwa9	NM_175153	3103	709	1072	241	246	129	152	85	644	316	876	671	181	183	481	673	1007	649
Vwc2	NM_177033	3578	43	189	5	117	171	192	12	158	11	15	5	14	11	70	73	109	72
Vwc2l	NM_177164	4655	349	604	11	79	135	563	71	78	24	471	272	140	229	278	357	481	313
Vwce	NM_027913	3540	7	5	5	0	0	0	0	9	0	33	32	0	12	8	4	17	3
Vwde	NM_001013757	3979	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	3	1
Vwf	NM_011708	8817	8	0	0	0	0	0	0	0	0	0	0	6	0	8	26	27	22
Wac	NM_001146298	4898	2236	2901	1193	1234	3202	2094	1779	1086	1225	1890	2178	1061	1131	3715	3416	4945	2784
Wac	NM_153085	5207	2860	4005	1350	1469	3538	2318	2086	1303	1593	2467	3038	1338	1332	4511	4174	6039	3473
Wac	NR_027465	5022	2926	4072	1353	1472	3629	2350	2091	1303	1621	2458	3108	1352	1350	4502	4207	6085	3505
Wap	NM_011709	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Wapal	NM_001004436	4585	1201	1742	213	391	1344	646	523	491	830	956	891	464	545	2718	3044	5106	2960
Wars	NM_001164314	2831	1537	1932	607	776	671	1225	506	573	766	984	485	414	239	363	759	1102	677
Wars	NM_001164488	2764	1532	1927	607	775	671	1216	506	573	765	985	485	411	239	363	760	1103	677
Wars	NM_011710	1842	1303	1747	516	649	597	1069	446	563	625	894	394	311	207	309	608	915	538
Wars2	NM_027462	4388	93	63	139	117	94	5	20	1	265	73	7	52	23	181	217	320	195
Was	NM_009515	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0
Wasf1	NM_031877	2550	1660	1920	769	1245	1557	726	1075	1937	729	2407	1901	558	679	1662	1915	2855	1894
Wasf2	NM_153423	4088	24	160	72	33	2	0	40	8	262	315	603	114	154	277	418	588	326
Wasf3	NM_145155	2685	2143	1746	517	566	912	320	218	112	410	1446	1167	238	213	304	710	820	545
Wash1	NM_001037757	2887	435	464	165	105	220	358	152	78	17	379	398	90	169	83	125	241	130
Wash1	NM_026833	2904	436	459	165	104	220	358	152	78	17	379	398	90	169	83	124	241	130
Wasl	NM_001167745	1304	119	211	44	59	125	42	194	549	37	199	198	114	129	352	327	546	356
Wasl	NM_028459	4332	881	894	562	499	1000	347	793	801	688	700	604	454	487	2004	1836	2977	1873
Wbp1	NM_001083922	1318	1264	577	304	312	832	335	174	295	580	1226	3025	447	352	434	636	967	585
Wbp1	NM_001083923	1216	1223	540	303	305	832	335	174	295	571	1104	2907	437	348	432	631	954	575
Wbp1	NM_016757	1321	1264	577	304	312	832	335	174	295	580	1226	3025	447	352	434	636	967	585
Wbp11	NM_021714	2721	1951	1224	610	431	1295	1433	370	451	516	1081	1822	379	352	808	961	1340	884
Wbp1l	NM_001177812	3924	1724	1561	235	604	1455	966	421	462	221	2720	2243	393	386	645	837	1293	817
Wbp1l	NM_001177813	3867	1692	1526	235	598	1437	966	421	462	221	2694	2200	390	383	643	827	1282	816
Wbp1l	NM_146099	3876	1720	1560	235	604	1455	966	421	462	221	2714	2238	392	386	643	831	1285	816
Wbp2	NM_016852	1795	1440	2822	654	487	1136	826	446	255	986	1370	1312	432	462	402	673	886	562
Wbp2nl	NM_029066	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Wbp4	NM_018765	3452	804	716	299	315	946	343	553	401	278	339	464	213	209	801	903	1398	789
Wbp5	NM_011712	1018	264	242	338	340	726	1506	526	195	444	333	201	515	367	1379	1431	2223	1384
Wbscr16	NM_033572	2310	146	132	44	36	297	8	55	60	1	79	124	28	98	28	69	117	85
Wbscr17	NM_145218	4196	960	460	121	162	1154	246	216	216	78	914	356	129	208	164	316	447	253
Wbscr22	NM_025375	1308	110	62	141	96	182	592	82	147	70	150	398	102	84	166	230	314	198
Wbscr25	NR_026907	2075	49	4	0	0	0	0	0	0	0	0	0	0	0	5	2	3	6
Wbscr27	NM_024479	2803	0	0	0	0	0	2	0	6	0	3	56	11	22	71	80	114	58
Wbscr28	NM_029681	932	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Wbscr28	NM_194065	846	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Wdfy1	NM_001111279	4551	296	208	584	616	1446	939	626	1048	872	437	692	631	746	1411	1624	2618	1694
Wdfy1	NM_027057	717	38	58	33	13	17	5	17	0	79	100	33	35	13	2	23	58	25
Wdfy2	NM_175546	2011	107	45	42	38	8	38	30	0	109	373	70	39	17	37	69	171	113
Wdfy3	NM_172882	14275	9876	10623	2438	2361	5893	4463	3243	2425	2270	8709	7859	2887	3082	6471	8103	12073	7263
Wdfy4	NM_001146022	9680	4	0	0	0	0	0	0	0	0	0	0	0	3	3	14	14	10
Wdhd1	NM_172598	4174	211	418	132	158	66	385	128	108	391	264	334	138	60	493	500	874	563
Wdpcp	NM_145425	2443	106	146	9	9	8	242	38	169	24	561	182	39	3	202	206	314	189
Wdr1	NM_011715	2878	833	1157	417	555	704	853	436	295	465	615	353	308	409	716	784	1225	816
Wdr11	NM_172255	4549	791	772	250	198	473	845	447	2098	237	316	824	237	180	785	742	1210	791
Wdr12	NM_021312	2899	466	459	97	262	471	390	123	211	32	145	140	98	166	340	348	552	341
Wdr13	NM_026137	4232	2262	2967	1143	978	3537	1970	1462	1058	1461	2322	1393	568	709	2047	2608	4163	2589
Wdr13	NR_029428	4187	2262	2967	1143	978	3537	1970	1462	1058	1461	2318	1393	568	708	2047	2607	4161	2589
Wdr17	NM_001172152	4133	297	264	132	133	329	252	222	252	218	415	231	139	90	353	451	660	411
Wdr17	NM_028220	4156	307	261	131	133	329	252	245	252	218	423	230	141	90	357	456	664	419
Wdr18	NM_175450	2954	1208	1014	177	215	614	553	391	249	409	764	407	188	162	201	278	439	254
Wdr19	NM_153391	4403	531	296	44	205	313	325	84	133	129	157	372	91	132	369	492	735	409
Wdr20	NM_027149	2427	166	149	41	49	77	7	80	12	23	113	152	52	34	126	220	328	174
Wdr20rt	NM_027614	2228	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	2	0
Wdr24	NM_173741	3099	352	720	107	139	95	322	151	4	50	201	150	63	94	61	123	188	120
Wdr25	NM_177602	2655	30	50	25	122	60	0	1	0	3	13	53	38	6	47	61	103	51
Wdr26	NM_145514	7045	5900	6228	2673	2461	9666	9279	6308	7877	2663	5051	6367	2599	2169	10297	8611	14017	6271
Wdr27	NM_175173	2759	8	9	2	7	0	0	1	0	0	1	0	4	0	6	7	11	3
Wdr3	NM_175552	3426	412	514	166	264	260	63	228	571	254	148	327	144	321	562	552	866	538
Wdr31	NM_023597	1325	47	15	11	18	89	52	340	322	52	25	35	4	10	11	26	40	24
Wdr33	NM_001170966	2548	281	170	91	169	140	190	64	8	370	236	335	174	161	317	426	820	465
Wdr33	NM_001170967	1148	141	151	104	124	108	86	40	16	304	239	299	143	129	240	338	652	368
Wdr33	NM_001170970	1152	141	151	104	124	108	86	40	16	306	239	299	143	129	240	338	653	368
Wdr33	NM_028866	6205	1069	875	499	378	906	1339	280	610	987	750	656	639	517	1350	1645	2600	1615
Wdr34	NM_001008498	1800	639	933	207	170	400	332	122	365	128	882	534	212	151	118	204	364	237
Wdr35	NM_001159527	4358	622	362	188	147	527	694	46	1	73	153	388	160	38	282	485	710	464
Wdr35	NM_172470	4391	622	362	189	147	527	694	46	1	73	153	388	160	38	282	485	712	465
Wdr36	NM_001110015	3281	706	597	259	285	251	499	295	376	467	206	287	174	221	342	428	626	387
Wdr36	NM_001110016	2941	634	555	242	276	229	426	273	364	391	191	285	151	213	274	382	540	346
Wdr36	NM_144863	2161	374	366	126	152	118	218	206	74	232	118	245	100	176	116	207	287	168
Wdr37	NM_001039388	4626	2698	2967	793	984	1989	1656	762	654	598	1610	2166	662	762	2750	2432	3989	2402
Wdr37	NM_001039389	3800	652	567	111	143	642	45	419	116	154	197	258	164	175	426	493	777	478
Wdr37	NM_172445	4551	2712	2979	793	999	1953	1656	748	653	605	1613	2171	656	758	2752	2433	3993	2410
Wdr38	NM_029687	1206	2	7	3	2	1	0	0	2	1	0	0	2	0	1	0	1	0
Wdr4	NM_021322	3889	392	810	260	226	390	626	185	93	209	256	741	99	108	195	291	468	270
Wdr41	NM_172590	3063	219	326	110	239	526	16	315	91	299	146	161	90	105	359	482	774	477
Wdr43	NM_175639	3450	847	968	352	497	465	584	383	301	245	694	747	288	288	733	962	1474	884
Wdr44	NM_175180	4112	342	832	206	141	899	66	142	266	69	450	75	159	134	367	435	676	411
Wdr45	NM_172372	1568	170	98	111	64	36	137	19	577	253	121	253	113	69	139	187	339	195
Wdr45b	NM_025793	2344	356	193	319	170	155	499	308	601	254	523	395	169	173	364	357	560	359
Wdr46	NM_020603	2164	718	267	223	192	445	357	306	257	208	321	190	64	94	242	383	480	282
Wdr47	NM_181400	4223	2964	3220	976	1174	2397	1994	500	2126	659	1644	1187	855	804	2157	2419	3716	2289
Wdr48	NM_026236	3821	2086	1135	847	640	928	1175	335	801	455	1086	663	443	432	853	1348	1942	1214
Wdr5	NM_080848	2898	303	589	203	167	175	46	87	535	259	313	553	114	181	196	374	563	304
Wdr53	NM_001185162	1153	230	70	27	110	208	263	27	89	133	138	22	24	40	106	140	196	131
Wdr53	NM_026898	1385	230	70	28	111	208	263	27	92	133	137	22	24	40	107	140	199	132
Wdr54	NM_023790	1266	112	121	26	32	18	91	25	402	12	40	128	50	35	58	102	148	79
Wdr55	NM_026464	1498	601	338	65	80	434	450	165	88	28	145	81	61	70	233	225	328	182
Wdr59	NM_001170742	5111	1375	1064	277	643	1138	131	414	623	715	739	244	191	227	588	699	1070	658
Wdr59	NM_001170743	5168	1375	1064	278	643	1138	131	414	623	715	739	244	191	227	589	700	1072	658
Wdr59	NM_176923	5162	1375	1064	277	643	1138	131	414	623	715	739	244	191	227	588	702	1071	658
Wdr5b	NM_027113	1785	65	81	0	25	0	86	1	0	0	35	0	25	36	64	84	137	99
Wdr6	NM_031392	4092	3416	2965	1172	1345	3007	3339	1446	3587	1600	2899	1765	895	952	2239	2915	4391	2721
Wdr60	NM_146039	3725	229	393	150	183	205	520	54	396	54	251	344	103	96	440	491	780	440
Wdr61	NM_001025375	1274	370	453	170	180	143	104	192	95	273	257	832	182	92	395	477	802	496
Wdr61	NM_001025376	1179	367	449	169	180	142	81	192	95	273	241	825	179	92	395	476	798	493
Wdr61	NM_023191	1202	367	449	169	180	142	81	192	95	273	241	825	179	92	395	476	798	493
Wdr62	NM_146186	4742	61	72	6	9	50	0	19	4	15	88	629	45	63	28	54	117	53
Wdr63	NM_172864	3081	0	0	0	0	0	0	0	1	0	0	0	0	0	4	6	22	8
Wdr64	NM_029453	3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr7	NM_001014981	7106	5111	5099	1531	1910	3611	1825	2147	3604	2250	2996	3971	1318	1441	2746	3681	5593	3462
Wdr70	NM_001081402	2151	877	308	107	187	42	236	42	225	104	158	219	138	87	254	375	632	369
Wdr72	NM_001033500	5218	4	115	0	13	1	0	24	1	178	6	0	0	0	11	20	21	18
Wdr73	NM_028026	2113	351	607	199	224	798	1432	556	294	152	212	133	234	205	551	393	704	429
Wdr73	NR_027976	2586	377	711	199	234	804	1432	556	294	152	227	133	237	205	553	400	713	436
Wdr74	NM_134139	1204	845	910	272	154	490	1131	94	549	567	1221	436	108	117	150	302	461	282
Wdr75	NM_028599	2612	642	1198	225	252	651	680	345	507	621	373	408	149	230	665	843	1325	748
Wdr76	NM_030234	4244	133	160	66	38	14	40	30	14	22	131	74	76	151	120	130	251	139
Wdr77	NM_027432	3553	1269	683	347	492	983	1471	490	909	586	884	835	337	256	826	890	1346	918
Wdr78	NM_146254	3792	76	242	17	71	59	0	58	0	57	25	69	56	33	163	231	338	188
Wdr8	NM_021499	1600	46	57	80	110	119	59	86	465	153	58	179	79	32	81	155	248	155
Wdr81	NM_138950	6908	523	85	154	29	314	175	98	20	70	80	446	75	75	111	210	236	150
Wdr82	NM_029896	4313	3617	4402	1042	1624	2106	1852	1428	2078	819	3630	3609	931	1214	2418	2664	4210	2676
Wdr83	NM_026399	1238	370	162	116	133	142	273	122	229	117	237	152	79	135	210	217	396	219
Wdr83os	NM_001001493	699	800	672	191	146	117	438	126	28	347	651	734	114	124	74	145	237	142
Wdr86	NM_001081441	1786	0	22	0	0	0	0	0	0	0	8	7	17	40	3	7	6	3
Wdr89	NM_028203	2980	28	75	85	102	218	311	82	121	175	25	39	82	70	150	168	284	149
Wdr90	NM_001163766	6068	250	208	67	61	539	89	286	484	117	182	217	119	39	134	167	294	192
Wdr91	NM_001013366	2637	361	778	74	105	98	76	20	0	11	695	81	64	65	65	110	173	111
Wdr92	NM_178909	3431	17	52	46	112	33	46	62	10	8	92	56	87	126	225	212	351	252
Wdr93	NM_001037927	2285	0	6	0	0	0	0	0	0	0	0	0	3	1	2	4	7	1
Wdr95	NM_029440	2482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1
Wdsub1	NM_001159636	1572	44	8	17	47	87	0	1	0	94	63	13	25	7	27	49	70	37
Wdsub1	NM_028118	2091	48	10	26	47	92	0	2	24	129	156	65	37	11	63	77	113	75
Wdtc1	NM_199306	4175	1190	1156	424	171	184	369	230	546	153	1561	821	140	167	155	309	394	275
Wdyhv1	NM_029734	1324	127	134	50	14	181	187	82	396	26	234	138	67	89	188	198	316	182
Wee1	NM_009516	3419	25	45	0	6	0	0	1	0	0	21	216	88	13	115	98	165	98
Wee2	NM_201370	2886	0	0	5	6	0	0	0	10	0	0	0	0	0	1	7	6	4
Wfdc1	NM_023395	1169	0	21	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2
Wfdc10	NM_001039501	459	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Wfdc11	NM_001161806	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc12	NM_138684	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc13	NM_001012704	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc15a	NM_183271	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wfdc15b	NM_001045554	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
